year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2010,9,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,17.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00
2010,9,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1329.00,174.00,64.71,2.12,23.77,0.24,83.17,0.00,4.00,7531.00,2323.00,213.00,726.00,4.00,4265.00
2010,9,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,83.00,9.00,2.52,0.00,1.52,0.00,4.96,0.00,0.00,267.00,51.00,0.00,39.00,0.00,177.00
2010,9,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,185.00,21.00,9.95,0.00,6.91,0.00,4.14,0.00,0.00,627.00,324.00,0.00,151.00,0.00,152.00
2010,10,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,57.00,6.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,228.00,92.00,0.00,136.00,0.00,0.00
2010,10,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,703.00,74.00,31.34,3.43,21.61,0.00,17.62,6.00,1.00,3551.00,1477.00,256.00,718.00,0.00,1100.00
2010,10,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,88.00,2.00,0.00,0.00,0.85,0.00,1.15,0.00,0.00,81.00,0.00,0.00,53.00,0.00,28.00
2010,10,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,239.00,52.00,25.70,0.00,14.32,0.00,11.98,1.00,0.00,3012.00,1506.00,0.00,430.00,0.00,1076.00
2010,10,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,308.00,22.00,11.25,1.00,6.88,0.00,2.87,0.00,0.00,816.00,379.00,81.00,272.00,0.00,84.00
2010,10,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,251.00,31.00,13.87,1.54,5.90,0.00,9.69,2.00,0.00,1401.00,630.00,69.00,200.00,0.00,502.00
2010,10,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,6.00,2.00,1.99,0.00,0.01,0.00,0.00,0.00,0.00,170.00,169.00,0.00,1.00,0.00,0.00
2010,10,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,80.00,12.00,4.35,0.00,1.32,0.00,6.33,0.00,0.00,383.00,100.00,0.00,41.00,0.00,242.00
2010,10,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,152.00,33.00,12.83,0.00,5.59,1.00,13.58,1.00,0.00,1934.00,932.00,0.00,140.00,26.00,836.00
2010,10,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010,10,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010,10,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1362.00,333.00,133.87,2.81,28.10,1.04,167.18,1.00,1.00,16314.00,5670.00,230.00,894.00,34.00,9486.00
2010,10,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,96.00,5.00,1.89,0.00,1.46,0.65,1.00,1.00,0.00,132.00,54.00,0.00,48.00,13.00,17.00
2010,10,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,208.00,36.00,5.00,1.00,16.47,0.00,13.53,1.00,1.00,1438.00,164.00,15.00,485.00,0.00,774.00
2010,11,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,39.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,67.00,0.00,18.00,0.00,0.00
2012,7,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,317.00,88.00,31.54,0.56,25.63,0.00,30.27,2.00,2.00,4381.00,1379.00,58.00,783.00,0.00,2161.00
2012,7,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,313.00,125.00,43.77,7.47,24.00,0.00,49.76,5.00,0.00,7756.00,2093.00,500.00,1296.00,0.00,3867.00
2012,7,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1664.00,372.00,115.79,9.71,51.79,0.67,194.04,8.00,7.00,18735.00,5733.00,715.00,1942.00,14.00,10331.00
2012,7,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,271.00,55.00,21.48,0.97,17.09,0.88,14.57,1.00,1.00,3562.00,1736.00,62.00,704.00,21.00,1039.00
2012,8,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,664.00,196.00,71.22,6.69,48.09,1.69,68.31,6.00,2.00,10219.00,3573.00,744.00,1709.00,48.00,4145.00
2012,8,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,6.00,2.24,0.00,2.47,0.00,1.29,0.00,0.00,206.00,118.00,0.00,64.00,0.00,24.00
2012,8,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,217.00,54.00,19.25,2.17,17.09,0.00,15.49,1.00,1.00,3296.00,1089.00,238.00,786.00,0.00,1183.00
2012,8,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,237.00,38.00,11.74,0.37,13.41,0.00,12.48,0.00,0.00,2105.00,697.00,56.00,532.00,0.00,820.00
2012,8,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,102.00,25.00,13.67,0.00,5.80,0.00,5.52,1.00,0.00,1586.00,919.00,0.00,206.00,0.00,461.00
2012,8,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,68.00,13.00,2.38,0.41,2.73,0.00,7.48,0.00,0.00,449.00,60.00,9.00,69.00,0.00,311.00
2012,8,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00
2012,8,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,348.00,93.00,37.05,0.00,26.65,0.00,29.30,0.00,1.00,3404.00,1578.00,0.00,751.00,0.00,1075.00
2012,8,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,316.00,80.00,37.10,0.71,10.10,1.00,31.08,3.00,0.00,5367.00,2114.00,32.00,580.00,33.00,2608.00
2012,8,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1567.00,321.00,105.77,8.21,47.87,0.00,159.15,3.00,7.00,15203.00,4782.00,506.00,1651.00,0.00,8264.00
2012,8,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,257.00,43.00,14.45,0.55,18.01,1.93,8.06,0.00,1.00,1820.00,636.00,22.00,499.00,32.00,631.00
2012,9,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,645.00,313.00,122.69,10.24,77.05,0.00,103.03,31.00,1.00,16103.00,6595.00,670.00,2798.00,0.00,6040.00
2012,9,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,5.00,4.23,0.00,0.77,0.00,0.00,0.00,0.00,318.00,287.00,0.00,31.00,0.00,0.00
2012,9,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,235.00,34.00,13.21,0.02,10.81,0.00,9.95,0.00,0.00,1435.00,710.00,1.00,321.00,0.00,403.00
2012,9,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,223.00,22.00,8.86,0.00,7.85,0.00,5.29,0.00,0.00,978.00,502.00,0.00,313.00,0.00,163.00
2012,9,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,33.00,4.00,2.43,0.00,0.84,0.00,0.73,0.00,0.00,204.00,76.00,0.00,34.00,0.00,94.00
2012,9,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,68.00,7.00,2.14,0.00,2.22,0.00,2.63,0.00,0.00,354.00,127.00,0.00,65.00,0.00,162.00
2012,9,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,13.00,1.00,0.39,0.00,0.61,0.00,0.00,0.00,0.00,28.00,11.00,0.00,17.00,0.00,0.00
2012,9,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,331.00,65.00,21.44,0.00,23.92,0.00,19.63,2.00,0.00,2661.00,999.00,0.00,808.00,0.00,854.00
2012,9,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,323.00,53.00,23.78,0.17,10.75,0.00,18.29,4.00,0.00,2753.00,1078.00,11.00,437.00,0.00,1227.00
2012,9,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,49.00,5.00,1.23,0.00,3.47,0.00,0.29,0.00,0.00,317.00,171.00,0.00,83.00,0.00,63.00
2012,9,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1405.00,155.00,50.27,3.83,21.95,0.96,77.99,0.00,2.00,6975.00,2156.00,270.00,693.00,76.00,3780.00
2012,9,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,200.00,28.00,12.41,0.00,9.16,0.00,6.43,2.00,0.00,1278.00,566.00,0.00,269.00,0.00,443.00
2012,10,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,687.00,221.00,88.24,2.03,62.99,0.00,67.75,7.00,0.00,9425.00,4070.00,126.00,1823.00,0.00,3406.00
2012,10,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,4.00,3.94,0.00,0.06,0.00,0.00,0.00,0.00,292.00,287.00,0.00,5.00,0.00,0.00
2012,10,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,244.00,59.00,23.28,0.05,23.41,0.22,12.04,8.00,0.00,2642.00,1310.00,5.00,613.00,6.00,708.00
2012,10,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,232.00,37.00,16.92,0.90,7.57,0.00,11.61,3.00,0.00,1889.00,910.00,18.00,276.00,0.00,685.00
2012,10,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,73.00,13.00,9.41,0.00,2.13,0.00,1.47,0.00,1.00,598.00,517.00,0.00,45.00,0.00,36.00
2012,10,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,72.00,12.00,3.33,0.00,2.96,0.00,5.71,0.00,0.00,749.00,228.00,0.00,72.00,0.00,449.00
2012,10,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012,10,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,298.00,64.00,24.91,1.00,13.04,0.00,25.04,1.00,0.00,3069.00,1104.00,18.00,343.00,0.00,1604.00
2012,10,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,347.00,45.00,19.63,0.00,14.57,0.00,10.80,15.00,0.00,2161.00,966.00,0.00,494.00,0.00,701.00
2012,10,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,51.00,7.00,1.43,0.00,3.07,0.00,2.50,2.00,0.00,310.00,77.00,0.00,105.00,0.00,128.00
2012,10,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1549.00,228.00,87.23,2.47,18.24,1.89,118.18,11.00,0.00,8927.00,3225.00,262.00,479.00,46.00,4915.00
2012,10,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,226.00,31.00,14.81,0.00,7.69,0.00,8.50,1.00,0.00,1705.00,719.00,0.00,333.00,0.00,653.00
2012,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,621.00,140.00,73.48,2.33,31.06,0.00,33.13,2.00,0.00,6054.00,3349.00,107.00,947.00,0.00,1651.00
2012,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,5.00,1.81,0.00,3.19,0.00,0.00,0.00,0.00,166.00,80.00,0.00,86.00,0.00,0.00
2012,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,214.00,33.00,9.34,0.06,5.51,0.00,18.08,4.00,0.00,2204.00,589.00,13.00,239.00,0.00,1363.00
2012,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,241.00,26.00,14.70,1.00,4.67,0.00,5.62,0.00,0.00,1492.00,670.00,33.00,382.00,0.00,407.00
2012,11,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,67.00,10.00,2.10,0.00,3.19,0.00,4.71,1.00,1.00,598.00,92.00,0.00,61.00,0.00,445.00
2012,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,61.00,11.00,2.94,0.00,4.99,0.00,3.08,0.00,0.00,321.00,78.00,0.00,161.00,0.00,82.00
2012,11,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,15.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,234.00,234.00,0.00,0.00,0.00,0.00
2012,11,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,32.00,2.00,0.00,0.04,0.00,0.00,1.96,0.00,0.00,235.00,0.00,8.00,0.00,0.00,227.00
2012,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,322.00,59.00,26.24,0.00,11.48,0.00,21.28,2.00,1.00,2886.00,1341.00,0.00,363.00,0.00,1182.00
2012,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,336.00,28.00,12.69,0.00,4.58,0.00,10.73,3.00,0.00,1268.00,566.00,0.00,109.00,0.00,593.00
2012,11,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,37.00,2.00,1.39,0.00,0.61,0.00,0.00,0.00,0.00,100.00,83.00,0.00,17.00,0.00,0.00
2012,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1477.00,189.00,74.50,3.06,21.44,1.08,88.92,4.00,1.00,8356.00,3058.00,71.00,562.00,38.00,4627.00
2012,11,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,230.00,17.00,6.19,0.00,4.78,0.00,6.03,0.00,0.00,898.00,347.00,0.00,102.00,0.00,449.00
2012,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,613.00,150.00,72.53,4.54,23.31,0.00,49.62,8.00,0.00,8276.00,3436.00,685.00,1067.00,0.00,3088.00
2012,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,6.00,3.00,0.00,2.02,0.00,0.98,0.00,0.00,291.00,200.00,0.00,32.00,0.00,59.00
2012,12,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,217.00,78.00,29.31,0.58,22.21,0.19,25.71,0.00,0.00,5171.00,2081.00,46.00,851.00,34.00,2159.00
2019,9,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1966.00,176.00,73.62,0.84,29.73,0.55,71.26,11.00,0.00,8858.00,3379.00,198.00,1074.00,56.00,4151.00
2019,9,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,67.00,9.00,4.00,2.00,1.00,0.00,2.00,1.00,0.00,730.00,151.00,60.00,16.00,0.00,503.00
2019,9,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,47.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,84.00,39.00,0.00,45.00,0.00,0.00
2019,10,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,45.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00
2019,10,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,980.00,223.00,62.90,7.73,74.23,0.00,78.14,14.00,2.00,10810.00,2939.00,478.00,2983.00,0.00,4410.00
2019,10,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,212.00,18.00,4.23,0.00,5.48,0.00,8.29,0.00,0.00,887.00,132.00,0.00,147.00,0.00,608.00
2019,10,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,206.00,51.00,21.68,0.00,24.30,0.00,5.02,1.00,1.00,2131.00,1125.00,0.00,758.00,0.00,248.00
2019,10,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,711.00,139.00,37.69,0.19,59.50,0.00,41.62,1.00,2.00,5038.00,1762.00,8.00,1720.00,0.00,1548.00
2019,10,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,326.00,64.00,19.25,0.14,17.34,0.00,27.27,6.00,1.00,5504.00,1646.00,5.00,876.00,0.00,2977.00
2019,10,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,34.00,5.00,2.87,1.00,1.13,0.00,0.00,0.00,0.00,526.00,457.00,30.00,39.00,0.00,0.00
2019,10,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,250.00,34.00,8.36,0.21,18.84,0.00,6.60,3.00,1.00,2166.00,671.00,14.00,960.00,0.00,521.00
2019,10,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,122.00,11.00,7.57,0.00,2.68,0.00,0.75,0.00,0.00,467.00,289.00,0.00,97.00,0.00,81.00
2019,10,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,749.00,141.00,39.06,3.68,45.90,0.00,52.36,2.00,2.00,8702.00,2489.00,423.00,2105.00,0.00,3685.00
2019,10,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,2173.00,376.00,121.03,6.34,81.36,0.86,166.41,25.00,3.00,18672.00,6473.00,881.00,2827.00,96.00,8395.00
2019,10,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,91.00,21.00,12.00,1.00,5.00,0.00,3.00,0.00,1.00,1346.00,809.00,47.00,129.00,0.00,361.00
2019,10,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,56.00,5.00,0.45,0.00,3.55,0.00,1.00,0.00,0.00,146.00,10.00,0.00,99.00,0.00,37.00
2019,11,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,36.00,1.00,0.00,0.00,0.37,0.00,0.63,0.00,0.00,49.00,0.00,0.00,18.00,0.00,31.00
2019,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,928.00,132.00,49.33,1.54,32.01,0.23,48.89,2.00,0.00,8166.00,3616.00,268.00,1034.00,10.00,3238.00
2019,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,224.00,46.00,11.70,1.24,21.16,0.00,11.90,2.00,0.00,1673.00,456.00,50.00,544.00,0.00,623.00
2019,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,194.00,33.00,12.90,0.00,7.73,0.00,12.38,0.00,1.00,1475.00,573.00,0.00,252.00,0.00,650.00
2019,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,641.00,82.00,29.46,1.76,29.47,0.00,21.31,0.00,0.00,4675.00,1574.00,935.00,1177.00,0.00,989.00
2019,11,EV,ExpressJet Airlines LLC,AUS,Austin  TX: Austin - Bergstrom International,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,229.00,48.00,14.47,0.00,10.66,0.00,22.87,0.00,0.00,4524.00,913.00,0.00,446.00,0.00,3165.00
2019,11,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,45.00,6.00,1.83,0.00,2.01,0.00,2.16,0.00,0.00,238.00,126.00,0.00,40.00,0.00,72.00
2019,11,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,276.00,31.00,12.39,0.00,13.31,0.00,5.30,4.00,0.00,2171.00,1127.00,0.00,705.00,0.00,339.00
2010,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,655.00,117.00,44.10,4.23,29.64,0.00,39.02,2.00,0.00,5459.00,1927.00,222.00,899.00,0.00,2411.00
2010,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,80.00,7.00,1.00,1.17,3.43,0.00,1.40,0.00,0.00,165.00,38.00,29.00,66.00,0.00,32.00
2010,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,236.00,51.00,28.84,0.00,9.85,0.00,12.31,0.00,0.00,2890.00,2005.00,0.00,273.00,0.00,612.00
2010,11,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,295.00,49.00,13.94,2.32,18.74,1.64,12.36,0.00,0.00,1502.00,638.00,53.00,419.00,29.00,363.00
2010,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,236.00,39.00,9.76,0.03,17.92,0.00,11.30,0.00,0.00,2368.00,552.00,4.00,710.00,0.00,1102.00
2010,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,64.00,15.00,3.61,0.00,3.98,0.00,7.42,0.00,1.00,727.00,154.00,0.00,161.00,0.00,412.00
2010,11,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,13.00,3.00,0.00,0.71,1.34,0.00,0.95,0.00,0.00,114.00,0.00,44.00,51.00,0.00,19.00
2010,11,OH,Comair Inc.,AUS,Austin  TX: Austin - Bergstrom International,17.00,6.00,3.79,0.00,0.76,0.00,1.45,0.00,0.00,405.00,282.00,0.00,35.00,0.00,88.00
2010,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,225.00,43.00,16.65,1.80,15.24,0.00,9.32,0.00,0.00,2080.00,953.00,87.00,531.00,0.00,509.00
2010,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00
2010,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1373.00,304.00,113.18,4.09,27.32,0.39,159.01,0.00,0.00,12918.00,4475.00,321.00,748.00,12.00,7362.00
2010,11,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,73.00,7.00,2.39,0.00,4.61,0.00,0.00,0.00,0.00,133.00,44.00,0.00,89.00,0.00,0.00
2010,11,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,201.00,18.00,6.87,0.00,7.02,0.00,4.11,0.00,0.00,761.00,357.00,0.00,199.00,0.00,205.00
2010,12,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,47.00,14.00,6.05,0.00,4.62,0.00,3.33,1.00,1.00,503.00,180.00,0.00,125.00,0.00,198.00
2010,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,658.00,100.00,43.40,4.79,13.22,0.00,38.59,8.00,0.00,4775.00,1921.00,317.00,374.00,0.00,2163.00
2010,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,80.00,13.00,3.28,0.00,4.73,0.00,4.98,0.00,1.00,707.00,117.00,0.00,96.00,0.00,494.00
2010,12,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,244.00,76.00,34.73,1.13,9.77,0.00,30.37,12.00,0.00,5453.00,2392.00,387.00,355.00,0.00,2319.00
2010,12,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,308.00,72.00,34.32,7.81,10.96,1.00,17.92,7.00,0.00,4061.00,2322.00,483.00,345.00,15.00,896.00
2010,12,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,221.00,42.00,16.90,0.81,12.03,0.00,12.26,6.00,0.00,2530.00,1029.00,70.00,544.00,0.00,887.00
2010,12,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,14.00,7.00,5.59,0.00,0.01,0.00,1.40,0.00,0.00,310.00,264.00,0.00,1.00,0.00,45.00
2010,12,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,60.00,9.00,3.32,0.18,2.55,0.00,2.94,0.00,0.00,440.00,128.00,14.00,129.00,0.00,169.00
2010,12,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,14.00,4.39,1.99,4.22,0.00,3.40,1.00,0.00,650.00,171.00,198.00,160.00,0.00,121.00
2010,12,OH,Comair Inc.,AUS,Austin  TX: Austin - Bergstrom International,10.00,1.00,0.00,0.00,0.28,0.00,0.72,0.00,0.00,83.00,0.00,0.00,23.00,0.00,60.00
2010,12,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,222.00,66.00,30.43,0.55,12.14,0.00,22.88,3.00,0.00,3599.00,1832.00,26.00,386.00,0.00,1355.00
2010,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,32.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00
2010,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1422.00,397.00,147.17,3.75,18.53,2.83,224.72,6.00,2.00,18896.00,6071.00,196.00,560.00,82.00,11987.00
2010,12,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,79.00,12.00,5.72,0.99,2.47,0.83,2.00,0.00,0.00,683.00,354.00,66.00,65.00,19.00,179.00
2010,12,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,227.00,39.00,15.91,0.76,8.76,0.00,13.57,0.00,2.00,2329.00,866.00,66.00,406.00,0.00,991.00
2011,1,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,668.00,102.00,38.00,5.56,21.83,0.00,36.61,12.00,0.00,4230.00,1510.00,291.00,623.00,0.00,1806.00
2011,1,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,75.00,10.00,0.74,0.00,4.67,0.00,4.59,0.00,0.00,535.00,20.00,0.00,111.00,0.00,404.00
2011,1,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,233.00,72.00,28.79,0.27,19.63,0.43,22.88,7.00,0.00,3899.00,1763.00,11.00,766.00,17.00,1342.00
2011,1,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,306.00,53.00,25.93,0.78,16.75,2.27,7.26,6.00,1.00,2086.00,1092.00,117.00,446.00,48.00,383.00
2011,1,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,171.00,22.00,11.10,1.25,5.62,0.00,4.03,15.00,0.00,1005.00,598.00,76.00,223.00,0.00,108.00
